;Pays;Mois;Valeurs;Masse;Longitude;Latitude
983;Hongrie;11;290411360;48314718;19.503304;47.162494
984;Hongrie;12;228286910;37444976;19.503304;47.162494
985;Ile Norfolk;11;63926;15467;167.954712;-29.040835
986;Iles Caïmanes;1;1811906;80888;-80.566956;19.513469
987;Iles Caïmanes;2;4337736;32082;-80.566956;19.513469
988;Iles Caïmanes;3;402930;19971;-80.566956;19.513469
989;Iles Caïmanes;4;1772227;45400;-80.566956;19.513469
990;Iles Caïmanes;5;637811;9017;-80.566956;19.513469
991;Iles Caïmanes;6;3090733;19153;-80.566956;19.513469
992;Iles Caïmanes;7;496000;24124;-80.566956;19.513469
993;Iles Caïmanes;8;6400911;137386;-80.566956;19.513469
994;Iles Caïmanes;9;3475609;99979;-80.566956;19.513469
995;Iles Caïmanes;10;910277;42097;-80.566956;19.513469
996;Iles Caïmanes;11;838663;23520;-80.566956;19.513469
997;Iles Caïmanes;12;519812;15605;-80.566956;19.513469
998;Iles Cook;1;2891;0;-159.777671;-21.236736
999;Iles Cook;2;12099;24679;-159.777671;-21.236736
1000;Iles Cook;3;2069;680;-159.777671;-21.236736
1001;Iles Cook;6;455626;8606;-159.777671;-21.236736
1002;Iles Cook;10;55755;848;-159.777671;-21.236736
1003;Iles Cook;11;120000;12600;-159.777671;-21.236736
1004;Iles Falkland (Malvinas);3;100865;18202;-59.523613;-51.796253
1005;Iles Féroé;1;92960;1658;-6.911806;61.892635
1006;Iles Féroé;2;69384;5424;-6.911806;61.892635
1007;Iles Féroé;3;217815;1313;-6.911806;61.892635
1008;Iles Féroé;4;83311;322;-6.911806;61.892635
1009;Iles Féroé;5;7923;85;-6.911806;61.892635
1010;Iles Féroé;6;12495;456;-6.911806;61.892635
1011;Iles Féroé;7;99844;1189;-6.911806;61.892635
1012;Iles Féroé;8;17558;1578;-6.911806;61.892635
1013;Iles Féroé;9;1554555;1001428;-6.911806;61.892635
1014;Iles Féroé;10;18415;483;-6.911806;61.892635
1015;Iles Féroé;11;1490856;1003051;-6.911806;61.892635
1016;Iles Féroé;12;27627;113;-6.911806;61.892635
1017;Iles Mariannes du Nord;1;726652;1701;145.38469;17.33083
1018;Iles Mariannes du Nord;2;249641;1129;145.38469;17.33083
1019;Iles Mariannes du Nord;3;344892;548;145.38469;17.33083
1020;Iles Mariannes du Nord;4;222838;156;145.38469;17.33083
1021;Iles Mariannes du Nord;5;250029;599;145.38469;17.33083
1022;Iles Mariannes du Nord;6;486819;1215;145.38469;17.33083
1023;Iles Mariannes du Nord;7;271417;346;145.38469;17.33083
1024;Iles Mariannes du Nord;8;367024;574;145.38469;17.33083
1025;Iles Mariannes du Nord;9;213145;529;145.38469;17.33083
1026;Iles Mariannes du Nord;10;268730;902;145.38469;17.33083
1027;Iles Mariannes du Nord;11;46875;1205;145.38469;17.33083
1028;Iles Mariannes du Nord;12;82186;403;145.38469;17.33083
1029;Iles Marshall;1;48534;360;171.184478;7.131474
1030;Iles Marshall;2;125;1;171.184478;7.131474
1031;Iles Marshall;3;118022;599;171.184478;7.131474
1032;Iles Marshall;4;20145;14490;171.184478;7.131474
1033;Iles Marshall;5;4085;118;171.184478;7.131474
1034;Iles Marshall;6;69405;166;171.184478;7.131474
1035;Iles Marshall;7;16281;8;171.184478;7.131474
1036;Iles Marshall;8;367549;265;171.184478;7.131474
1037;Iles Marshall;9;11391;2;171.184478;7.131474
1038;Iles Marshall;10;37015;136;171.184478;7.131474
1039;Iles Marshall;11;89860;745;171.184478;7.131474
1040;Iles Marshall;12;5625;1030;171.184478;7.131474
1041;Iles Salomon;1;33562;3199;160.156194;-9.64571
1042;Iles Salomon;2;6315;708;160.156194;-9.64571
1043;Iles Salomon;3;2960;270;160.156194;-9.64571
1044;Iles Salomon;4;16718;3123;160.156194;-9.64571
1045;Iles Salomon;5;6316;2370;160.156194;-9.64571
1046;Iles Salomon;6;19390;19794;160.156194;-9.64571
1047;Iles Salomon;7;1871;224;160.156194;-9.64571
1048;Iles Salomon;8;9598;385;160.156194;-9.64571
1049;Iles Salomon;9;23150;1984;160.156194;-9.64571
1050;Iles Salomon;10;12067;341;160.156194;-9.64571
1051;Iles Salomon;11;4646;85;160.156194;-9.64571
1052;Iles Salomon;12;12510;558;160.156194;-9.64571
1053;Iles Turques et Caïques;1;847428;44012;-71.797928;21.694025
1054;Iles Turques et Caïques;2;8555612;111147;-71.797928;21.694025
1055;Iles Turques et Caïques;3;634098;27819;-71.797928;21.694025
1056;Iles Turques et Caïques;4;229909;20814;-71.797928;21.694025
1057;Iles Turques et Caïques;5;61277;7192;-71.797928;21.694025
1058;Iles Turques et Caïques;6;87991;18305;-71.797928;21.694025
1059;Iles Turques et Caïques;7;131158;16734;-71.797928;21.694025
1060;Iles Turques et Caïques;8;152448;14979;-71.797928;21.694025
1061;Iles Turques et Caïques;9;71683;3693;-71.797928;21.694025
1062;Iles Turques et Caïques;10;708292;22989;-71.797928;21.694025
1063;Iles Turques et Caïques;11;151562;21926;-71.797928;21.694025
1064;Iles Turques et Caïques;12;75485;2722;-71.797928;21.694025
1065;Iles Vierges américaines;1;2745594;192540;-64.7080574;17.789187
1066;Iles Vierges américaines;2;1153281;53645;-64.7080574;17.789187
1067;Iles Vierges américaines;3;429540;1484;-64.7080574;17.789187
1068;Iles Vierges américaines;4;266952;23373;-64.7080574;17.789187
1069;Iles Vierges américaines;5;134433;26430;-64.7080574;17.789187
1070;Iles Vierges américaines;6;162777;20617;-64.7080574;17.789187
1071;Iles Vierges américaines;7;3068204;10878238;-64.7080574;17.789187
1072;Iles Vierges américaines;8;245102;5539598;-64.7080574;17.789187
1073;Iles Vierges américaines;9;196523;11704;-64.7080574;17.789187
1074;Iles Vierges américaines;10;1395308;106936;-64.7080574;17.789187
1075;Iles Vierges américaines;11;1408650;1361896;-64.7080574;17.789187
1076;Iles Vierges américaines;12;2999292;9429692;-64.7080574;17.789187
1077;Iles Vierges britanniques;1;5131091;257091;-64.5661642;18.4024395
1078;Iles Vierges britanniques;2;1607421;53378;-64.5661642;18.4024395
1079;Iles Vierges britanniques;3;1927301;69365;-64.5661642;18.4024395
1080;Iles Vierges britanniques;4;638479;29194;-64.5661642;18.4024395
1081;Iles Vierges britanniques;5;1600231;56315;-64.5661642;18.4024395
1082;Iles Vierges britanniques;6;9965381;161584;-64.5661642;18.4024395
1083;Iles Vierges britanniques;7;8816053;242451;-64.5661642;18.4024395
1084;Iles Vierges britanniques;8;5329484;199793;-64.5661642;18.4024395
1085;Iles Vierges britanniques;9;4698618;159822;-64.5661642;18.4024395
1086;Iles Vierges britanniques;10;9997830;421050;-64.5661642;18.4024395
1087;Iles Vierges britanniques;11;8444682;278458;-64.5661642;18.4024395
1088;Iles Vierges britanniques;12;12359993;383528;-64.5661642;18.4024395
1089;Iles Wallis et Futuna;1;2057971;619990;-177.156097;-13.768752
1090;Iles Wallis et Futuna;2;936422;238167;-177.156097;-13.768752
1091;Iles Wallis et Futuna;3;1048177;252190;-177.156097;-13.768752
1092;Iles Wallis et Futuna;4;993321;189957;-177.156097;-13.768752
1093;Iles Wallis et Futuna;5;993008;308670;-177.156097;-13.768752
1094;Iles Wallis et Futuna;6;1385096;347921;-177.156097;-13.768752
1095;Iles Wallis et Futuna;7;867491;259814;-177.156097;-13.768752
1096;Iles Wallis et Futuna;8;980895;290801;-177.156097;-13.768752
1097;Iles Wallis et Futuna;9;816836;259233;-177.156097;-13.768752
1098;Iles Wallis et Futuna;10;991081;246298;-177.156097;-13.768752
1099;Iles Wallis et Futuna;11;873975;173010;-177.156097;-13.768752
1100;Iles Wallis et Futuna;12;847519;218267;-177.156097;-13.768752
1101;Inde;1;618782312;99455129;78.96288;20.593684
1102;Inde;2;460264537;64973008;78.96288;20.593684
1103;Inde;3;274981026;63452277;78.96288;20.593684
1104;Inde;4;267236047;55429636;78.96288;20.593684
1105;Inde;5;376884706;46640494;78.96288;20.593684
1106;Inde;6;443962744;50228594;78.96288;20.593684
1107;Inde;7;731176298;62060048;78.96288;20.593684
1108;Inde;8;325710227;44525186;78.96288;20.593684
1109;Inde;9;314069686;44117196;78.96288;20.593684
1110;Inde;10;473016698;94899860;78.96288;20.593684
1111;Inde;11;520985278;44449878;78.96288;20.593684
1112;Inde;12;969337485;77262863;78.96288;20.593684
1113;Indonésie;1;168242550;66945314;113.921327;-0.789275
1114;Indonésie;2;101191211;36951813;113.921327;-0.789275
1115;Indonésie;3;83442819;23026932;113.921327;-0.789275
1116;Indonésie;4;75505969;21672844;113.921327;-0.789275
1117;Indonésie;5;78611396;17986425;113.921327;-0.789275
1118;Indonésie;6;136223141;17571697;113.921327;-0.789275
1119;Indonésie;7;231958921;22023293;113.921327;-0.789275
1120;Indonésie;8;59722006;21686515;113.921327;-0.789275
1121;Indonésie;9;65573847;26832226;113.921327;-0.789275
1122;Indonésie;10;125436552;27589274;113.921327;-0.789275
1123;Indonésie;11;91142375;15399778;113.921327;-0.789275
1124;Indonésie;12;130492591;27067977;113.921327;-0.789275
1125;Iran, Rép. islamique d';1;99086523;12488885;53.688046;32.427908
1126;Iran, Rép. islamique d';2;91177516;6916408;53.688046;32.427908
1127;Iran, Rép. islamique d';3;75676087;7085601;53.688046;32.427908
1128;Iran, Rép. islamique d';4;69749171;6749086;53.688046;32.427908
1129;Iran, Rép. islamique d';5;73887799;69948566;53.688046;32.427908
1130;Iran, Rép. islamique d';6;56235510;4683718;53.688046;32.427908
1131;Iran, Rép. islamique d';7;63728110;5372239;53.688046;32.427908
1132;Iran, Rép. islamique d';8;147038773;4177374;53.688046;32.427908
1133;Iran, Rép. islamique d';9;54730826;3476905;53.688046;32.427908
1134;Iran, Rép. islamique d';10;103834828;5094325;53.688046;32.427908
1135;Iran, Rép. islamique d';11;33540207;2134170;53.688046;32.427908
1136;Iran, Rép. islamique d';12;23353625;1616675;53.688046;32.427908
1137;Iraq;1;48495690;9314823;43.679291;33.223191
1138;Iraq;2;17288479;4343011;43.679291;33.223191
1139;Iraq;3;39485085;3487536;43.679291;33.223191
1140;Iraq;4;13253177;2951614;43.679291;33.223191
1141;Iraq;5;10596783;1810739;43.679291;33.223191
1142;Iraq;6;25017601;2742651;43.679291;33.223191
1143;Iraq;7;19208371;2032612;43.679291;33.223191
1144;Iraq;8;32532328;2437634;43.679291;33.223191
1145;Iraq;9;39258760;2648932;43.679291;33.223191
1146;Iraq;10;15809338;3954220;43.679291;33.223191
1147;Iraq;11;27334813;3780911;43.679291;33.223191
1148;Iraq;12;42119798;5596183;43.679291;33.223191
1149;Irlande;1;498539198;211180161;-8.24389;53.41291
1150;Irlande;2;242648342;96499574;-8.24389;53.41291
1151;Irlande;3;282354737;97926916;-8.24389;53.41291
1152;Irlande;4;275809398;115289653;-8.24389;53.41291
1153;Irlande;5;332421758;175811844;-8.24389;53.41291
1154;Irlande;6;248868102;108865852;-8.24389;53.41291
1155;Irlande;7;256068683;139489096;-8.24389;53.41291
1156;Irlande;8;264323870;107024050;-8.24389;53.41291
1157;Irlande;9;235426480;114099161;-8.24389;53.41291
1158;Irlande;10;265108179;102140650;-8.24389;53.41291
1159;Irlande;11;288510069;115815230;-8.24389;53.41291
1160;Irlande;12;247473396;75256072;-8.24389;53.41291
1161;Islande;1;13436304;5970911;-19.020835;64.963051
1162;Islande;2;7064775;1085186;-19.020835;64.963051
1163;Islande;3;7097951;1006843;-19.020835;64.963051
1164;Islande;4;7927573;3510152;-19.020835;64.963051
1165;Islande;5;7577312;1063687;-19.020835;64.963051
1166;Islande;6;8724309;3398670;-19.020835;64.963051
1167;Islande;7;7464145;1190651;-19.020835;64.963051
1168;Islande;8;5279551;619886;-19.020835;64.963051
1169;Islande;9;5376084;777913;-19.020835;64.963051
1170;Islande;10;7935526;1152507;-19.020835;64.963051
1171;Islande;11;7401803;1121736;-19.020835;64.963051
1172;Islande;12;5463519;707637;-19.020835;64.963051
1173;Israël;1;204944707;49331961;34.851612;31.046051
1174;Israël;2;120173202;30084762;34.851612;31.046051
1175;Israël;3;136823170;24278946;34.851612;31.046051
1176;Israël;4;126133625;26253996;34.851612;31.046051
1177;Israël;5;119394059;18833977;34.851612;31.046051
1178;Israël;6;152017435;39068281;34.851612;31.046051
1179;Israël;7;118858737;31376400;34.851612;31.046051
1180;Israël;8;100167285;18746203;34.851612;31.046051
1181;Israël;9;99789424;25485410;34.851612;31.046051
1182;Israël;10;110547271;22676565;34.851612;31.046051
1183;Israël;11;125631578;25809455;34.851612;31.046051
1184;Israël;12;116815510;18950303;34.851612;31.046051
1185;Italie;1;6252658976;2863001318;12.56738;41.87194
1186;Italie;2;2991854713;1462650685;12.56738;41.87194
1187;Italie;3;3305753062;1505769806;12.56738;41.87194
1188;Italie;4;2963971350;1342822793;12.56738;41.87194
1189;Italie;5;3074249381;1446924859;12.56738;41.87194
1190;Italie;6;3242993109;1501695967;12.56738;41.87194
1191;Italie;7;3140392985;1389365398;12.56738;41.87194
1192;Italie;8;2137763395;928851790;12.56738;41.87194
1193;Italie;9;2941855342;1251678102;12.56738;41.87194
1194;Italie;10;3246274318;1408668176;12.56738;41.87194
1195;Italie;11;3221960987;1322057117;12.56738;41.87194
1196;Italie;12;2601125090;1038910605;12.56738;41.87194
1197;Jamahiriya arabe libyenne;1;30591447;82874637;18.1236723;26.8234472
1198;Jamahiriya arabe libyenne;2;11625520;28087839;18.1236723;26.8234472
1199;Jamahiriya arabe libyenne;3;7588403;1409601;18.1236723;26.8234472
1200;Jamahiriya arabe libyenne;4;15167403;9540931;18.1236723;26.8234472
1201;Jamahiriya arabe libyenne;5;13252826;5456965;18.1236723;26.8234472
1202;Jamahiriya arabe libyenne;6;26737903;10034878;18.1236723;26.8234472
1203;Jamahiriya arabe libyenne;7;8518173;837008;18.1236723;26.8234472
1204;Jamahiriya arabe libyenne;8;7833053;655410;18.1236723;26.8234472
1205;Jamahiriya arabe libyenne;9;21876832;15408180;18.1236723;26.8234472
1206;Jamahiriya arabe libyenne;10;16437808;959687;18.1236723;26.8234472
1207;Jamahiriya arabe libyenne;11;27571721;10618644;18.1236723;26.8234472
1208;Jamahiriya arabe libyenne;12;32225292;64144681;18.1236723;26.8234472
1209;Jamaïque;1;5762011;1442649;-77.297508;18.109581
1210;Jamaïque;2;3297828;1499400;-77.297508;18.109581
1211;Jamaïque;3;3935873;889014;-77.297508;18.109581
1212;Jamaïque;4;2000266;606881;-77.297508;18.109581
1213;Jamaïque;5;1638105;747478;-77.297508;18.109581
1214;Jamaïque;6;3120985;797228;-77.297508;18.109581
1215;Jamaïque;7;1547595;855056;-77.297508;18.109581
1216;Jamaïque;8;1808471;818398;-77.297508;18.109581
1217;Jamaïque;9;1706078;446356;-77.297508;18.109581
1218;Jamaïque;10;1859621;980418;-77.297508;18.109581
1219;Jamaïque;11;1669080;762769;-77.297508;18.109581
1220;Jamaïque;12;1994432;878473;-77.297508;18.109581
1221;Japon;1;1038875782;125008189;138.252924;36.204824
1222;Japon;2;490961030;61139762;138.252924;36.204824
1223;Japon;3;560862410;64532986;138.252924;36.204824
1224;Japon;4;434852784;60554181;138.252924;36.204824
1225;Japon;5;428779439;67769276;138.252924;36.204824
1226;Japon;6;676005710;69647710;138.252924;36.204824
1227;Japon;7;669424861;66827915;138.252924;36.204824
1228;Japon;8;419027069;63242144;138.252924;36.204824
1229;Japon;9;491955179;59273858;138.252924;36.204824
1230;Japon;10;739875449;74175207;138.252924;36.204824
1231;Japon;11;564002381;56045965;138.252924;36.204824
1232;Japon;12;561380730;59892011;138.252924;36.204824
1233;Jordanie;1;34244349;59208585;36.238414;30.585164
1234;Jordanie;2;25396523;56517333;36.238414;30.585164
1235;Jordanie;3;20959175;3798070;36.238414;30.585164
1236;Jordanie;4;15208694;4219096;36.238414;30.585164
1237;Jordanie;5;15394982;2696744;36.238414;30.585164
1238;Jordanie;6;16436592;3614630;36.238414;30.585164
1239;Jordanie;7;15932161;3380108;36.238414;30.585164
1240;Jordanie;8;16558564;4524817;36.238414;30.585164
1241;Jordanie;9;15910256;3117865;36.238414;30.585164
1242;Jordanie;10;32454266;68123799;36.238414;30.585164
1243;Jordanie;11;18566472;6034777;36.238414;30.585164
1244;Jordanie;12;16312749;2665929;36.238414;30.585164
1245;Kazakhstan;1;35533820;3254973;66.923684;48.019573
1246;Kazakhstan;2;24125239;1954247;66.923684;48.019573
1247;Kazakhstan;3;29672295;2278144;66.923684;48.019573
1248;Kazakhstan;4;35136408;2057796;66.923684;48.019573
1249;Kazakhstan;5;17466749;2050769;66.923684;48.019573
1250;Kazakhstan;6;48451308;1835013;66.923684;48.019573
1251;Kazakhstan;7;30927109;1715147;66.923684;48.019573
1252;Kazakhstan;8;35238815;1873618;66.923684;48.019573
1253;Kazakhstan;9;32602455;1749514;66.923684;48.019573
1254;Kazakhstan;10;21235072;2006052;66.923684;48.019573
1255;Kazakhstan;11;31425565;1965213;66.923684;48.019573
1256;Kazakhstan;12;21967211;1596224;66.923684;48.019573
1257;Kenya;1;27130097;5065870;37.906193;-0.023559
1258;Kenya;2;9456249;1662769;37.906193;-0.023559
1259;Kenya;3;12172333;2286311;37.906193;-0.023559
1260;Kenya;4;14302668;3769523;37.906193;-0.023559
1261;Kenya;5;15575512;3903667;37.906193;-0.023559
1262;Kenya;6;15547444;3108868;37.906193;-0.023559
1263;Kenya;7;15802887;4445543;37.906193;-0.023559
1264;Kenya;8;13100405;3072151;37.906193;-0.023559
1265;Kenya;9;12171027;2518045;37.906193;-0.023559
1266;Kenya;10;13939936;3740618;37.906193;-0.023559
1267;Kenya;11;13361178;1895266;37.906193;-0.023559
1268;Kenya;12;14897935;2104531;37.906193;-0.023559
1269;Kirghizistan;1;3834668;220455;74.766098;41.20438
1270;Kirghizistan;2;2515431;255049;74.766098;41.20438
1271;Kirghizistan;3;1432733;116926;74.766098;41.20438
1272;Kirghizistan;4;2066656;177154;74.766098;41.20438
1273;Kirghizistan;5;1391518;116251;74.766098;41.20438
1274;Kirghizistan;6;3557857;128547;74.766098;41.20438
1275;Kirghizistan;7;1284352;131107;74.766098;41.20438
1276;Kirghizistan;8;1634643;227897;74.766098;41.20438
1277;Kirghizistan;9;1807699;123868;74.766098;41.20438
1278;Kirghizistan;10;2512824;227338;74.766098;41.20438
1279;Kirghizistan;11;920138;73421;74.766098;41.20438
1280;Kirghizistan;12;1647240;126951;74.766098;41.20438
1281;Kiribati;2;5222;1197;-168.734039;-3.370417
1282;Kiribati;3;65;22;-168.734039;-3.370417
1283;Koweït;1;74000265;14600209;47.481766;29.31166
1284;Koweït;2;80356566;5510197;47.481766;29.31166
1285;Koweït;3;42830982;9447461;47.481766;29.31166
1286;Koweït;4;35496442;8988209;47.481766;29.31166
1287;Koweït;5;89003939;11715411;47.481766;29.31166
1288;Koweït;6;39982472;47362269;47.481766;29.31166
1289;Koweït;7;36005911;4965453;47.481766;29.31166
1290;Koweït;8;27323196;4254128;47.481766;29.31166
1291;Koweït;9;30829045;4956554;47.481766;29.31166
1292;Koweït;10;34895362;6655093;47.481766;29.31166
1293;Koweït;11;34209552;5717406;47.481766;29.31166
1294;Koweït;12;45850114;6424324;47.481766;29.31166
1295;Lesotho;1;16140;315;28.233608;-29.609988
1296;Lesotho;2;34119;47973;28.233608;-29.609988
1297;Lesotho;3;104552;35549;28.233608;-29.609988
1298;Lesotho;4;24198;271;28.233608;-29.609988
1299;Lesotho;5;4160;97;28.233608;-29.609988
1300;Lesotho;6;4247;7;28.233608;-29.609988
1301;Lesotho;7;20521;185;28.233608;-29.609988
1302;Lesotho;8;69082;4501;28.233608;-29.609988
1303;Lesotho;9;111876;37;28.233608;-29.609988
1304;Lesotho;10;35938;660;28.233608;-29.609988
1305;Lesotho;11;1506;25;28.233608;-29.609988
1306;Lesotho;12;166066;64370;28.233608;-29.609988
1307;Lettonie;1;46870627;13166934;24.603189;56.879635
1308;Lettonie;2;25361835;7177400;24.603189;56.879635
1309;Lettonie;3;29224249;8125609;24.603189;56.879635
1310;Lettonie;4;27978258;5427381;24.603189;56.879635
1311;Lettonie;5;28549213;5099958;24.603189;56.879635
1312;Lettonie;6;28875310;5244716;24.603189;56.879635
1313;Lettonie;7;31092105;5636211;24.603189;56.879635
1314;Lettonie;8;25337981;4826865;24.603189;56.879635
1315;Lettonie;9;30834267;8164130;24.603189;56.879635
1316;Lettonie;10;32094726;8043457;24.603189;56.879635
1317;Lettonie;11;27689444;4747919;24.603189;56.879635
1318;Lettonie;12;23596665;3806194;24.603189;56.879635
1319;Liban;1;114322548;23709738;35.862285;33.854721
1320;Liban;2;49343662;16004396;35.862285;33.854721
1321;Liban;3;59789625;19694120;35.862285;33.854721
1322;Liban;4;58905010;50963330;35.862285;33.854721
1323;Liban;5;119092244;84441789;35.862285;33.854721
1324;Liban;6;54616548;10889600;35.862285;33.854721
1325;Liban;7;51261256;8750891;35.862285;33.854721
1326;Liban;8;45294463;10025237;35.862285;33.854721
1327;Liban;9;51496967;8816080;35.862285;33.854721
1328;Liban;10;54230751;10866864;35.862285;33.854721
1329;Liban;11;71894282;43560132;35.862285;33.854721
1330;Liban;12;56212727;22443602;35.862285;33.854721
1331;Libéria;1;882870;601142;-9.429499;6.428055
1332;Libéria;2;557386;195857;-9.429499;6.428055
1333;Libéria;3;874245;609268;-9.429499;6.428055
1334;Libéria;4;1012079;820374;-9.429499;6.428055
1335;Libéria;5;721871;251290;-9.429499;6.428055
1336;Libéria;6;1280780;495377;-9.429499;6.428055
1337;Libéria;7;956633;184402;-9.429499;6.428055
1338;Libéria;8;490216;172123;-9.429499;6.428055
1339;Libéria;9;631005;322793;-9.429499;6.428055
1340;Libéria;10;874605;216523;-9.429499;6.428055
1341;Libéria;11;652828;168817;-9.429499;6.428055
1342;Libéria;12;485676;330451;-9.429499;6.428055
1343;Liechtenstein;1;1663540;848064;9.555373;47.166
1344;Liechtenstein;2;849028;278679;9.555373;47.166
1345;Liechtenstein;3;1212588;228137;9.555373;47.166
1346;Liechtenstein;4;915174;252957;9.555373;47.166
1347;Liechtenstein;5;1230572;205420;9.555373;47.166
1348;Liechtenstein;6;1508157;296594;9.555373;47.166
1349;Liechtenstein;7;2148684;205235;9.555373;47.166
1350;Liechtenstein;8;893796;232692;9.555373;47.166
1351;Liechtenstein;9;792778;292836;9.555373;47.166
1352;Liechtenstein;10;1229794;342694;9.555373;47.166
1353;Liechtenstein;11;818942;292276;9.555373;47.166
1354;Liechtenstein;12;573882;218043;9.555373;47.166
1355;Lituanie;1;88985180;24286960;23.881275;55.169438
1356;Lituanie;2;47492261;15715911;23.881275;55.169438
1357;Lituanie;3;58270237;12853839;23.881275;55.169438
1358;Lituanie;4;148955661;15150070;23.881275;55.169438
1359;Lituanie;5;47675627;15501734;23.881275;55.169438
1360;Lituanie;6;55899666;12585687;23.881275;55.169438
1361;Lituanie;7;53683679;14252003;23.881275;55.169438
1362;Lituanie;8;40801396;12090793;23.881275;55.169438
1363;Lituanie;9;47188206;13597424;23.881275;55.169438
1364;Lituanie;10;58211161;14037374;23.881275;55.169438
1365;Lituanie;11;52742723;13308454;23.881275;55.169438
1366;Lituanie;12;48952949;11272302;23.881275;55.169438
1367;Luxembourg;1;547747414;803862046;6.129583;49.815273
1368;Luxembourg;2;171566381;359161494;6.129583;49.815273
1369;Luxembourg;3;277668599;321982935;6.129583;49.815273
1370;Luxembourg;4;175971127;346094031;6.129583;49.815273
1371;Luxembourg;5;189227474;485322054;6.129583;49.815273
1372;Luxembourg;6;411952634;442926619;6.129583;49.815273
1373;Luxembourg;7;206820868;442791767;6.129583;49.815273
1374;Luxembourg;8;149824700;360896587;6.129583;49.815273
1375;Luxembourg;9;177248190;414852888;6.129583;49.815273
1376;Luxembourg;10;202220681;504748935;6.129583;49.815273
1377;Luxembourg;11;199543581;440509792;6.129583;49.815273
1378;Luxembourg;12;183439307;319500676;6.129583;49.815273
1379;Macao, Chine;1;30741172;325816;113.543873;22.198745
1380;Macao, Chine;2;16299778;216730;113.543873;22.198745
1381;Macao, Chine;3;15439044;474472;113.543873;22.198745
1382;Macao, Chine;4;14167735;143171;113.543873;22.198745
1383;Macao, Chine;5;10918247;111950;113.543873;22.198745
1384;Macao, Chine;6;13000930;85549;113.543873;22.198745
1385;Macao, Chine;7;17477671;267202;113.543873;22.198745
1386;Macao, Chine;8;12840207;306433;113.543873;22.198745
1387;Macao, Chine;9;9772730;130979;113.543873;22.198745
1388;Macao, Chine;10;14922876;159353;113.543873;22.198745
1389;Macao, Chine;11;12106795;120666;113.543873;22.198745
1390;Macao, Chine;12;14730880;197028;113.543873;22.198745
1391;Macédoine, Ex-Rép. yougoslave de;1;11557287;1043750;21.745275;41.608635
1392;Macédoine, Ex-Rép. yougoslave de;2;5746951;756524;21.745275;41.608635
1393;Macédoine, Ex-Rép. yougoslave de;3;7939376;1215819;21.745275;41.608635
1394;Macédoine, Ex-Rép. yougoslave de;4;6923261;926237;21.745275;41.608635
1395;Macédoine, Ex-Rép. yougoslave de;5;7544248;1010429;21.745275;41.608635
1396;Macédoine, Ex-Rép. yougoslave de;6;8175311;1056167;21.745275;41.608635
1397;Macédoine, Ex-Rép. yougoslave de;7;7980033;977352;21.745275;41.608635
1398;Macédoine, Ex-Rép. yougoslave de;8;5155903;549782;21.745275;41.608635
1399;Macédoine, Ex-Rép. yougoslave de;9;5692371;557160;21.745275;41.608635
1400;Macédoine, Ex-Rép. yougoslave de;10;9143307;783465;21.745275;41.608635
1401;Macédoine, Ex-Rép. yougoslave de;11;5022761;641019;21.745275;41.608635
1402;Macédoine, Ex-Rép. yougoslave de;12;5912290;648097;21.745275;41.608635
1403;Madagascar;1;53483964;11844128;46.869107;-18.766947
1404;Madagascar;2;29987816;8837492;46.869107;-18.766947
1405;Madagascar;3;39543851;8749411;46.869107;-18.766947
1406;Madagascar;4;32139771;6572068;46.869107;-18.766947
1407;Madagascar;5;27667779;5682521;46.869107;-18.766947
1408;Madagascar;6;31840490;6800364;46.869107;-18.766947
1409;Madagascar;7;31201718;6466066;46.869107;-18.766947
1410;Madagascar;8;22043445;5640150;46.869107;-18.766947
1411;Madagascar;9;31170145;6481455;46.869107;-18.766947
1412;Madagascar;10;34628944;7561085;46.869107;-18.766947
1413;Madagascar;11;30200135;5489921;46.869107;-18.766947
1414;Madagascar;12;27975627;7201381;46.869107;-18.766947
1415;Malaisie;1;162182224;33516956;101.975766;4.210484
1416;Malaisie;2;305881840;16069453;101.975766;4.210484
1417;Malaisie;3;81372719;16483489;101.975766;4.210484
1418;Malaisie;4;189216289;21275202;101.975766;4.210484
1419;Malaisie;5;233394746;13699798;101.975766;4.210484
1420;Malaisie;6;135953600;18305532;101.975766;4.210484
1421;Malaisie;7;342372395;18787695;101.975766;4.210484
1422;Malaisie;8;83185849;11428797;101.975766;4.210484
1423;Malaisie;9;117836360;14220858;101.975766;4.210484
1424;Malaisie;10;96153184;17126300;101.975766;4.210484
1425;Malaisie;11;103003166;16059813;101.975766;4.210484
1426;Malaisie;12;171755517;19593904;101.975766;4.210484
1427;Malawi;1;3533642;32263;34.301525;-13.254308
1428;Malawi;2;1075440;14511;34.301525;-13.254308
1429;Malawi;3;1681930;85117;34.301525;-13.254308
1430;Malawi;4;1552324;19082;34.301525;-13.254308
1431;Malawi;5;915205;20243;34.301525;-13.254308
1432;Malawi;6;276020;27547;34.301525;-13.254308
1433;Malawi;7;189597;10266;34.301525;-13.254308
1434;Malawi;8;843483;11289;34.301525;-13.254308
1435;Malawi;9;389768;16014;34.301525;-13.254308
1436;Malawi;10;565027;13965;34.301525;-13.254308
1437;Malawi;11;431375;12425;34.301525;-13.254308
1438;Malawi;12;1482343;22018;34.301525;-13.254308
1439;Maldives;1;2927575;687836;73.22068;3.202778
1440;Maldives;2;1748023;388903;73.22068;3.202778
